doc_id,MLS,MLT,MLC,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T
https://doi.org/10.5006/1365,21.125,21.125,11.266666666666667,1.875,1.875,0.625,0.3333333333333333,0.625,0.3333333333333333,0.625,1.0,1.8,3.375,2.25
https://doi.org/10.5006/1624,26.25,26.25,8.75,3.0,3.0,1.0,0.5,1.5,0.5833333333333334,1.75,1.0,1.5,4.5,3.75
https://doi.org/10.5006/1729,19.75,19.75,12.153846153846153,1.625,1.625,0.375,0.15384615384615385,0.25,0.6923076923076923,1.125,1.0,2.3076923076923075,3.75,2.125
https://doi.org/10.5006/1652,39.8,39.8,14.214285714285714,2.8,2.8,0.8,0.5714285714285714,1.6,0.35714285714285715,1.0,1.0,2.5,7.0,3.8
https://doi.org/10.5006/1645,29.142857142857142,29.142857142857142,12.75,2.2857142857142856,2.2857142857142856,0.7142857142857143,0.5,1.1428571428571428,0.5,1.1428571428571428,1.0,2.25,5.142857142857143,3.0
https://doi.org/10.5006/1578,17.555555555555557,17.555555555555557,11.285714285714286,1.5555555555555556,1.5555555555555556,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.35714285714285715,0.5555555555555556,1.0,2.0714285714285716,3.2222222222222223,2.111111111111111
https://doi.org/10.5006/1120,30.857142857142858,30.857142857142858,10.285714285714286,3.0,3.0,0.7142857142857143,0.6666666666666666,2.0,0.19047619047619047,0.5714285714285714,1.0,1.6666666666666667,5.0,3.7142857142857144
https://doi.org/10.5006/1701,24.75,24.75,16.5,1.5,1.5,0.5,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,3.1666666666666665,4.75,2.0
https://doi.org/10.5006/1872,23.0,23.0,16.428571428571427,1.4,1.4,0.6,0.2857142857142857,0.4,0.5714285714285714,0.8,1.0,3.0,4.2,2.0
https://doi.org/10.5006/1854,22.285714285714285,22.285714285714285,12.0,1.8571428571428572,1.8571428571428572,0.5714285714285714,0.46153846153846156,0.8571428571428571,0.6923076923076923,1.2857142857142858,1.0,2.0,3.7142857142857144,2.5714285714285716
https://doi.org/10.5006/1373,28.625,28.625,16.357142857142858,1.75,1.75,0.5,0.5714285714285714,1.0,0.42857142857142855,0.75,1.0,3.2857142857142856,5.75,2.625
