doc_id,past_tense_ratio,present_tense_ratio,passive_ratio,stance_verb_ratio,mental_verb_ratio,modal_possibility_ratio,modal_prediction_ratio,relative_clause_ratio,communication_verb_ratio,suasive_verb_ratio,noun_modifier_ratio,abstract_noun_ratio,nominalization_ratio,human_noun_ratio,word_length
https://doi.org/10.1080/1478422x.2015.1110963,0.03389830508474576,0.00847457627118644,0.01694915254237288,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0,0.00847457627118644,0.00847457627118644,0.15254237288135594,0.025423728813559324,0.1016949152542373,0.01694915254237288,5.101694915254237
https://doi.org/10.1080/1478422x.2016.1158226,0.06164383561643835,0.00684931506849315,0.0410958904109589,0.00684931506849315,0.02054794520547945,0.00684931506849315,0.0,0.00684931506849315,0.0136986301369863,0.00684931506849315,0.1095890410958904,0.03424657534246575,0.1232876712328767,0.0136986301369863,5.198630136986301
https://doi.org/10.1080/1478422x.2015.1110373,0.012048192771084338,0.04216867469879518,0.012048192771084338,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.0,0.006024096385542169,0.012048192771084338,0.0,0.060240963855421686,0.018072289156626505,0.16265060240963855,0.006024096385542169,5.710843373493976
https://doi.org/10.1080/1478422x.2015.1124503,0.03048780487804878,0.03048780487804878,0.018292682926829267,0.0,0.006097560975609756,0.006097560975609756,0.0,0.006097560975609756,0.0,0.0,0.1402439024390244,0.03048780487804878,0.1524390243902439,0.006097560975609756,5.310975609756097
https://doi.org/10.1080/1478422x.2015.1131799,0.041666666666666664,0.052083333333333336,0.020833333333333332,0.020833333333333332,0.0,0.010416666666666666,0.0,0.0,0.03125,0.0,0.0625,0.0625,0.14583333333333334,0.010416666666666666,6.0
https://doi.org/10.1080/1478422x.2016.1173313,0.043478260869565216,0.006211180124223602,0.024844720496894408,0.006211180124223602,0.0,0.0,0.006211180124223602,0.0,0.012422360248447204,0.006211180124223602,0.14906832298136646,0.062111801242236024,0.10559006211180125,0.006211180124223602,5.571428571428571
https://doi.org/10.1080/1478422x.2016.1167304,0.0,0.03076923076923077,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.16923076923076924,0.046153846153846156,0.14615384615384616,0.007692307692307693,5.176923076923077
https://doi.org/10.1080/1478422x.2015.1122295,0.009174311926605505,0.03669724770642202,0.01834862385321101,0.0,0.0,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.11009174311926606,0.05504587155963303,0.08256880733944955,0.0,5.73394495412844
https://doi.org/10.1080/1478422x.2016.1144265,0.041666666666666664,0.0,0.041666666666666664,0.0,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.0,0.0,0.010416666666666666,0.08333333333333333,0.052083333333333336,0.09375,0.020833333333333332,5.729166666666667
https://doi.org/10.1080/1478422x.2016.1209354,0.0603448275862069,0.008620689655172414,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.0,0.12931034482758622,0.034482758620689655,0.1896551724137931,0.008620689655172414,6.120689655172414
https://doi.org/10.1080/1478422x.2015.1104065,0.04669260700389105,0.007782101167315175,0.019455252918287938,0.0,0.0,0.0,0.0,0.0038910505836575876,0.007782101167315175,0.0,0.0933852140077821,0.019455252918287938,0.07003891050583658,0.007782101167315175,4.898832684824903
https://doi.org/10.1080/1478422x.2015.1104062,0.018691588785046728,0.037383177570093455,0.009345794392523364,0.0,0.009345794392523364,0.009345794392523364,0.0,0.009345794392523364,0.018691588785046728,0.0,0.04672897196261682,0.028037383177570093,0.12149532710280374,0.0,6.233644859813084
https://doi.org/10.1080/1478422x.2016.1139319,0.0,0.05426356589147287,0.015503875968992248,0.007751937984496124,0.0,0.007751937984496124,0.0,0.007751937984496124,0.015503875968992248,0.0,0.06201550387596899,0.03875968992248062,0.08527131782945736,0.007751937984496124,5.131782945736434
https://doi.org/10.1080/1478422x.2016.1141546,0.050359712230215826,0.0,0.02877697841726619,0.007194244604316547,0.014388489208633094,0.0,0.0,0.007194244604316547,0.02158273381294964,0.0,0.1079136690647482,0.02158273381294964,0.1223021582733813,0.014388489208633094,5.41726618705036
https://doi.org/10.1080/1478422x.2016.1173420,0.018072289156626505,0.030120481927710843,0.012048192771084338,0.006024096385542169,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.13855421686746988,0.018072289156626505,0.0963855421686747,0.012048192771084338,4.734939759036145
https://doi.org/10.1080/1478422x.2016.1216661,0.05825242718446602,0.0,0.04854368932038835,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0,0.019417475728155338,0.0,0.10679611650485436,0.02912621359223301,0.0970873786407767,0.009708737864077669,5.436893203883495
https://doi.org/10.1080/1478422x.2016.1173421,0.024844720496894408,0.024844720496894408,0.024844720496894408,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.13043478260869565,0.031055900621118012,0.062111801242236024,0.018633540372670808,5.440993788819876
https://doi.org/10.1080/1478422x.2015.1124598,0.06338028169014084,0.014084507042253521,0.056338028169014086,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.007042253521126761,0.13380281690140844,0.056338028169014086,0.11971830985915492,0.007042253521126761,5.605633802816901
