Dim1,Dim2,Dim3,Dim4,NCC,citations,cluster
0.4069276597780354,0.9041636003843004,-0.5156032731267708,-1.2969576642793823,0.208955223880597,2,1
-0.5468736980188321,1.2355880525293823,-1.204937238326916,-0.7193036612253099,0.417910447761194,4,1
0.4946950432313679,1.822618149165456,1.520573597012583,1.818760235586053,0.417910447761194,4,0
1.2738964594936415,-0.1318446150393251,0.1433804428234801,1.395287985416653,0.417910447761194,4,0
0.4652203123190042,0.5599548885817256,-0.994299444665309,-1.235907868526097,0.3134328358208955,3,1
0.0145640118337591,-0.073618943768384,-0.0119859798243419,-1.354662205179347,0.3134328358208955,3,1
1.6974098775685087,0.3195608980068975,0.4620301458723543,0.2631027142551828,0.3134328358208955,3,0
3.7425608085176014,2.0911660471594717,2.857177203054916,0.6433095581269687,0.3134328358208955,3,0
1.1599046541342355,-1.0943485767859198,-0.6842179967703694,-0.2203969608442751,0.208955223880597,2,1
-0.3720457921193453,0.6394116695419182,-0.660349894542413,-0.9705092576875975,0.1044776119402985,1,1
0.6608104495827348,0.8732865258331517,-0.6811518234849179,-1.1331080529166593,0.1044776119402985,1,1
-0.5496445701288724,0.0371484748837156,-0.7450871828663118,0.8468929346184224,0.1044776119402985,1,1
-0.3436856102504698,0.8138697795853111,0.7344707029595763,1.0567110740673784,0.1044776119402985,1,0
0.6830497199454194,1.5645512754324502,1.6473985848519292,0.0581144586226507,0.1044776119402985,1,0
-0.7903802698093059,1.0393563261312695,-0.2660609233293893,-0.4335298524224556,0.0,0,1
0.4775736887037173,0.0058242816668336,-0.797107432088721,-0.9602755211090384,0.0,0,1
-0.3863351582232338,-3.017415208397534,1.308285008658629,0.6655291530747173,7.188118811881188,156,0
-0.280148293730511,-1.117822407966987,1.392103782971703,1.282139243773622,5.9440213252094445,129,0
-0.8681557845013611,-1.2185677421588763,0.32740411210794,-0.3724587316499633,5.022467631378523,109,1
0.7509144442935676,-0.6587117495423638,-1.3771475270079614,-0.8321123022224193,4.423457730388424,96,1
1.612343334392593,-0.955710174396146,-0.4088787940397028,-0.1659010657538955,3.40974866717441,74,1
-0.4378881027752936,0.785449719244503,1.3050844948744915,-0.2172183396771425,3.271515613099772,71,0
0.7426718147939546,-1.5599531565011708,-1.4644626606297984,-1.246008255587017,4.054836252856055,88,1
0.2270342610973614,-0.9638690953666856,-0.1114529755930184,-0.4637642668073341,3.594059405940594,78,1
-0.0091636292210217,-0.8378204950850127,-1.3218983594522935,-1.5553756686418625,3.271515613099772,71,1
-1.5707928275064809,-1.3962664296339102,0.1715001458588653,0.4864185045248249,2.626428027418126,57,1
-0.4992327729407987,-0.5575024753345312,-0.7301290168882459,-1.322707546612488,2.5342726580350345,55,1
-0.1430847380783585,1.8537117881137517,0.4603412608407835,0.5685504632185892,2.3499619192688503,51,0
1.9328126170817452,-1.104393813694127,-1.8219386826359385,-1.6151155470891587,2.0274181264280275,44,1
0.9412960044534978,-1.13753491551731,1.5274562133744762,-0.8369383482887462,1.8891850723533892,41,0
-0.4056954898964687,-0.0488585486216495,-0.1291622700342528,-1.0378782952747898,1.8891850723533892,41,1
-0.2306947414015847,0.3154778096686917,0.977072583638472,1.1752396889885104,1.797029702970297,39,0
-0.6867335759224249,-0.7577298853278237,0.0203793596896515,-0.833117756041182,1.797029702970297,39,1
-0.046985643178655,0.5267072812586088,1.393180153130304,0.5374061345760769,1.750952018278751,38,0
-1.9489106636711095,0.1542564700816509,0.0978905176281351,-0.8102930413215994,1.750952018278751,38,1
-0.3719117118525634,0.0516122625767696,0.3006558111249128,0.4784945384912891,1.5205635948210208,33,0
1.4370040255626957,-0.8977968309492295,0.598689458139128,0.4139813968664043,1.4744859101294745,32,0
-1.5001100797602898,0.3804219287724695,1.0080470574709728,-1.5148911114168833,1.4284082254379284,31,1
-0.2913161611080073,-1.8536913088472773,0.1267766596678714,-1.6347980149015018,1.4284082254379284,31,1
1.5030142602464145,0.9091388410813876,-0.9963256063062202,-0.0687880423989419,1.2901751713632903,28,1
0.82256074274072,1.5014789996847948,-0.4642194868505209,-0.4824239817541897,1.2440974866717442,27,1
-0.2228869325135275,1.340362105252081,0.733589856013142,1.7981178091553156,1.1980198019801982,26,0
0.1007584426022586,0.2080533420012161,0.2852931133248423,-0.6278070318151375,1.151942117288652,25,1
-1.3444948381216328,-0.0982496370463346,-0.2270256694766024,0.3657064672347755,1.105864432597106,24,1
-0.5160695510292027,0.6125332639720993,-0.6825358371300673,-0.8626428068145078,1.105864432597106,24,1
0.2764825386331815,0.6004387906947927,-0.4180500740997995,-0.2929456149604715,0.9676313785224676,21,1
-0.9053880505857758,1.022259576688194,-0.434977737242866,0.320520086006808,0.8754760091393755,19,1
-0.5425319422167231,0.8643643781400165,0.6611276813559628,1.0056368265355593,0.7372429550647372,16,0
-0.2136305700508628,0.733294383308738,0.3695239845867385,0.6883807572326875,0.7372429550647372,16,0
-0.2807362149626062,1.002034723620445,-0.6944612600980024,-1.119779097309224,0.2764661081492764,6,1
-1.3427945582728915,0.0703351843014288,1.4597486985162644,1.2410905135253685,0.2303884234577304,5,0
-0.2319943807896764,1.1040504109721196,-0.334252248281116,-1.8422094371416895,1.5666412795125668,34,1
-0.6282609214456691,1.8684402249455696,3.46392513407226,0.1434452228946872,1.4284082254379284,31,0
1.2145774752968868,-1.125981723333498,1.9140616707571825,2.087179120806832,1.3823305407463824,30,0
-0.6556490314598729,1.0318143926972767,0.5070670462991954,-0.2272812543842341,1.2901751713632903,28,1
-0.2512943258026887,-0.6187726272555912,0.9321033016460448,-0.2772552048528014,1.2440974866717442,27,0
1.3156646172083255,1.108066009882425,0.1399923760496441,-1.1970420063875586,1.1980198019801982,26,1
1.2674357801792129,-2.169926792580529,-0.1605037226601884,-0.6270367513203321,1.151942117288652,25,1
0.4680515046645022,1.4548697263451178,0.8906007134908773,1.2710528424351102,1.105864432597106,24,0
0.1248285715587581,0.7232678982080455,-1.3379521308778706,-1.176920387024425,1.105864432597106,24,1
2.5774222705855205,0.8656434759410891,-0.1342764594294704,-0.8079631488587784,1.105864432597106,24,1
-0.2336992714225716,-0.7526163275304928,1.5733969978443854,0.2044843073110694,1.0597867479055598,23,0
0.4915381347659735,1.5066437646851467,1.3493019995767093,1.677988085174804,1.0597867479055598,23,0
0.388463428478202,-0.5309327233656436,-0.5744506570160667,-1.4203721306885202,0.9676313785224676,21,1
-0.8299427374574847,1.4863542724227934,-0.2527280187986651,0.5159005789682695,0.9676313785224676,21,1
-1.6868683576088204,0.921817157795481,-0.7301903659634804,-1.267713692948576,0.9215536938309216,20,1
0.5429355289901912,-0.3123811074012725,-0.654886136544651,-0.167636699754558,0.9215536938309216,20,1
-0.2245311190384999,-2.439736151063122,-0.4868357261418534,1.7043336419722728,0.9215536938309216,20,0
-0.5788913166672628,1.633319866575931,-0.4715648710933601,-0.356197713078742,0.8754760091393755,19,1
-0.1064358032679832,1.88363147811322,0.13931128305077,0.2135615426223631,0.8754760091393755,19,0
1.679580815169517,1.7457791491464238,-1.0305471129550727,-0.737244045470491,0.8293983244478295,18,1
0.8978391457292886,0.8032180278372444,-0.9626932498978406,-0.7703906825239825,0.8293983244478295,18,1
-0.2708270870856932,-0.2042883368220332,-0.6109184237728311,0.0001249370075214,0.8293983244478295,18,1
0.096313081773168,-0.2319819280555885,0.6726894463368551,0.6698024710764114,0.6911652703731912,15,0
0.7500558257920226,0.1296598395409585,0.5201553878095354,-0.0913172613951927,0.5990099009900991,13,0
-0.2247886144634432,1.1555967954720971,-0.5496059688071697,-0.2349756684823539,0.5529322162985529,12,1
0.6572541410290084,0.9532145346374225,-0.2489865650114051,1.7577702825568309,0.4607768469154608,10,0
1.0942685079624737,-1.2933608895171396,0.4783029558268137,0.3977925990731503,0.4146991622239147,9,0
-0.1078935995538421,1.3268929440051664,0.4189671928491943,0.5307981754228013,0.4146991622239147,9,0
-1.2227219911455285,-0.2440591554925011,-0.6110017914952075,1.0621566867813887,0.3225437928408226,7,1
0.6797777095577359,1.7307698788156127,-0.4195464074433566,1.5675685021438437,0.2764661081492764,6,0
-1.3275858089051833,1.2405355466924477,0.8077243205819906,-0.0490262705875508,0.9215536938309216,20,0
-0.730178924612802,0.8390627060030116,0.5089271421599081,1.2606657205497505,0.8754760091393755,19,0
-1.4538390658832008,-0.0952198700064488,0.0905504684697649,0.4267744809072404,0.7833206397562834,17,1
1.2376530040848968,0.6840604010004576,0.4958519637055034,-0.8739993043707278,0.6911652703731912,15,1
0.3101369451784685,0.6626760895089014,0.0359870368791951,-0.962642203910516,0.5990099009900991,13,1
-0.9717197465040462,-0.8043358938471242,-0.3458436854880885,0.636986317783508,0.5068545316070069,11,1
0.5643536059534385,0.9916064073149776,0.0376767004539362,-0.6794202495804662,0.5068545316070069,11,1
-0.1872537670275535,-0.6136592552546856,-0.7132909879238862,-0.5727927829164705,0.4607768469154608,10,1
-1.1890719175902953,-0.4754237297485687,1.9592819200340708,0.4437490127442287,0.4146991622239147,9,0
